#separator:tab
#html:true
#notetype:Basic
#deck:DP-700
#tags column:3
<strong>DP700-027: Expose data without duplication</strong><br><br>A lakehouse already contains governed Delta tables used by another team. Your team must expose a subset of those tables in its own lakehouse for analysis, but storage policy prohibits making another physical copy. Which Fabric feature should you create?<br><br><ol type="A"><li><strong>A.</strong> OneLake shortcut</li><li><strong>B.</strong> Full-copy data pipeline</li><li><strong>C.</strong> Warehouse table created with CTAS</li><li><strong>D.</strong> Dataflow Gen2 destination table</li></ol>	<strong>Correct answer:</strong> A. OneLake shortcut<br><br><strong>Explanation:</strong><br>OneLake shortcuts let a lakehouse or KQL database reference existing OneLake data from another location. The shortcut appears in the target item while pointing to the source data, which avoids duplicating the underlying files or tables.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> A shortcut exposes existing data in place and satisfies the no-copy requirement.</li><li><strong>B.</strong> A full-copy pipeline creates the extra physical copy that the scenario prohibits.</li><li><strong>C.</strong> Creating a warehouse table with CTAS materializes another table rather than referencing the source data in place.</li><li><strong>D.</strong> A Dataflow Gen2 destination writes prepared output and would create another stored copy.</li></ul><br><br><strong>Source:</strong> Create and manage a OneLake shortcut<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/onelake/create-onelake-shortcut">https://learn.microsoft.com/en-us/fabric/onelake/create-onelake-shortcut</a>	dp700 question-bank dp700-027 domain-ingest-and-transform-data difficulty-foundation topic-choosing-onelake-shortcuts-to-avoid-copying-data
<strong>DP700-028: Capture streaming source events</strong><br><br>A manufacturer wants to ingest live IoT Hub messages into Fabric, apply lightweight transformations, and route the stream to multiple destinations for storage and analytics. The team wants a no-code streaming ingestion experience with built-in source connectors. Which Fabric item should it create?<br><br><ol type="A"><li><strong>A.</strong> Eventstream</li><li><strong>B.</strong> Warehouse</li><li><strong>C.</strong> Lakehouse shortcut</li><li><strong>D.</strong> Dataflow Gen2</li></ol>	<strong>Correct answer:</strong> A. Eventstream<br><br><strong>Explanation:</strong><br>Fabric eventstreams bring real-time events into Fabric, can transform event data, and route the stream to supported destinations without writing code. Eventstreams include source connectors such as Azure Event Hubs and Azure IoT Hub for streaming ingestion.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Eventstream provides the required no-code streaming ingestion, transformation, source connectors, and routing.</li><li><strong>B.</strong> Warehouse is for SQL analytics over structured data and is not the streaming ingestion component.</li><li><strong>C.</strong> A lakehouse shortcut references existing data without copying it; it does not ingest live events from IoT Hub.</li><li><strong>D.</strong> Dataflow Gen2 is a low-code batch preparation tool, not the event ingestion and routing service for live streams.</li></ul><br><br><strong>Source:</strong> Overview of Microsoft Fabric eventstreams<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/overview">https://learn.microsoft.com/en-us/fabric/real-time-intelligence/event-streams/overview</a>	dp700 question-bank dp700-028 domain-ingest-and-transform-data difficulty-intermediate topic-choosing-eventstream-for-streaming-ingestion
<strong>DP700-029: Connect an existing streaming source</strong><br><br>A data engineering team already has a streaming source available in Real-Time Hub. The team creates a Fabric eventstream and needs to add that source to the eventstream without defining a brand-new source connection. Which action should the team take?<br><br><ol type="A"><li><strong>A.</strong> Use the eventstream canvas to connect to the existing source from Real-Time Hub</li><li><strong>B.</strong> Create a OneLake shortcut to the Real-Time Hub source</li><li><strong>C.</strong> Create a Lakehouse destination before adding the source</li><li><strong>D.</strong> Use Fabric Activator to create the eventstream source</li></ol>	<strong>Correct answer:</strong> A. Use the eventstream canvas to connect to the existing source from Real-Time Hub<br><br><strong>Explanation:</strong><br>After an eventstream is created, sources are added through the eventstream canvas. The unit states that you can either create a new source or connect to an existing source from Real-Time Hub, which directly matches the scenario.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> This uses the supported source configuration path and reuses the already available Real-Time Hub source.</li><li><strong>B.</strong> A OneLake shortcut references existing data locations; it is not the mechanism for attaching a streaming source to an eventstream.</li><li><strong>C.</strong> A destination receives processed event data after a source, and optional transformations, have been configured. It does not attach the existing source.</li><li><strong>D.</strong> Fabric Activator is a destination used to detect conditions and trigger actions; it does not create eventstream source connections.</li></ul><br><br><strong>Source:</strong> Eventstream sources and destinations<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/explore-event-streams-microsoft-fabric/3-setup-eventstreams">https://learn.microsoft.com/en-us/training/modules/explore-event-streams-microsoft-fabric/3-setup-eventstreams</a>	dp700 question-bank dp700-029 domain-ingest-and-transform-data difficulty-foundation topic-configuring-eventstream-sources
<strong>DP700-030: Route event subsets by content</strong><br><br>An eventstream receives IoT sensor events from a factory. High-temperature events must be routed to Fabric Activator for alerting, while hourly aggregate events must be routed to a KQL database for analysis. The team wants the routing to be based on event content without changing the original stream for other consumers. Which eventstream destination pattern should it use?<br><br><ol type="A"><li><strong>A.</strong> Create derived streams from the original stream and route each derived stream to the appropriate destination</li><li><strong>B.</strong> Send every event only to a Lakehouse destination and create alerts from the Delta table later</li><li><strong>C.</strong> Replace the eventstream with a Dataflow Gen2 item that filters the IoT events</li><li><strong>D.</strong> Create a custom endpoint and require downstream systems to split the event content</li></ol>	<strong>Correct answer:</strong> A. Create derived streams from the original stream and route each derived stream to the appropriate destination<br><br><strong>Explanation:</strong><br>Derived streams are transformed versions of the original data stream and support content-based routing. The unit gives the pattern of filtering IoT sensor data so high-temperature events can go to Fabric Activator while hourly averages go to a KQL database.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> Derived streams preserve the content-based routing requirement and allow different destinations for different processed subsets.</li><li><strong>B.</strong> Sending everything only to a Lakehouse delays the immediate alerting requirement and does not use the eventstream routing pattern described.</li><li><strong>C.</strong> Dataflow Gen2 is not the eventstream destination pattern for routing real-time stream subsets to Activator and KQL.</li><li><strong>D.</strong> A custom endpoint can send events to an external application, but it shifts the routing work out of Fabric and does not satisfy the requested in-eventstream content-based routing.</li></ul><br><br><strong>Source:</strong> Eventstream sources and destinations<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/explore-event-streams-microsoft-fabric/3-setup-eventstreams">https://learn.microsoft.com/en-us/training/modules/explore-event-streams-microsoft-fabric/3-setup-eventstreams</a>	dp700 question-bank dp700-030 domain-ingest-and-transform-data difficulty-intermediate topic-eventstream-derived-streams-for-content-based-routing
<strong>DP700-031: Use multiple destinations after a transformation</strong><br><br>A city mobility team uses an eventstream to group bicycle availability events by street. The transformed output must be inserted into an Eventhouse table for KQL analysis and must also drive an Activator rule that checks whether stations have available bikes. Both consumers need the same transformed output, and neither path should block or replace the other. What should the team configure?<br><br><ol type="A"><li><strong>A.</strong> Attach both an Eventhouse destination and a Fabric Activator destination after the transformation</li><li><strong>B.</strong> Create only an Eventhouse destination because an eventstream can have only one active destination</li><li><strong>C.</strong> Route the stream to a custom endpoint and then manually reload the data into Eventhouse and Activator</li><li><strong>D.</strong> Store the events in a Lakehouse first because Activator cannot consume eventstream output</li></ol>	<strong>Correct answer:</strong> A. Attach both an Eventhouse destination and a Fabric Activator destination after the transformation<br><br><strong>Explanation:</strong><br>Eventstream destinations can be configured after a data source is connected or after optional transformations are applied. The unit states that multiple destinations can be attached to the same eventstream at the same time without colliding, and its example routes transformed <code>GroupByStreet</code> output to both Activator and Eventhouse.<br><br><strong>Choice reasoning:</strong><ul><li><strong>A.</strong> This keeps the transformed output inside the eventstream and sends it to both required destinations independently.</li><li><strong>B.</strong> The unit explicitly supports multiple destinations in an eventstream, so limiting the flow to one destination is unnecessary.</li><li><strong>C.</strong> A custom endpoint is useful for external systems, but it adds avoidable manual routing and does not use the built-in Eventhouse and Activator destinations.</li><li><strong>D.</strong> Eventstreams can connect directly to Fabric Activator as a destination, so a Lakehouse staging step is not required for the alerting path.</li></ul><br><br><strong>Source:</strong> Eventstream sources and destinations<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/explore-event-streams-microsoft-fabric/3-setup-eventstreams">https://learn.microsoft.com/en-us/training/modules/explore-event-streams-microsoft-fabric/3-setup-eventstreams</a>	dp700 question-bank dp700-031 domain-ingest-and-transform-data difficulty-advanced topic-eventstream-destinations-after-transformations
<strong>PDF concept:</strong> In Microsoft Fabric, what storage format does OneLake use by default?	OneLake uses Delta-Parquet, which combines Parquet storage with Delta Lake table capabilities for lakehouse analytics.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 4.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/introduction-end-analytics-use-microsoft-fabric/5-knowledge-check">https://learn.microsoft.com/en-us/training/modules/introduction-end-analytics-use-microsoft-fabric/5-knowledge-check</a>	dp700 pdf-source pdf fabric onelake
<strong>PDF concept:</strong> Which Fabric experience is the best match for moving and transforming data through low-code pipelines?	Use Data Factory when the requirement is to move, orchestrate, and transform data with pipeline and dataflow-style capabilities.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 4.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/introduction-end-analytics-use-microsoft-fabric/5-knowledge-check">https://learn.microsoft.com/en-us/training/modules/introduction-end-analytics-use-microsoft-fabric/5-knowledge-check</a>	dp700 pdf-source pdf fabric data-factory
<strong>PDF concept:</strong> Why does OneLake help Fabric AI features such as Copilot and data agents?	The unified storage model lets AI features work over the same governed data without requiring separate copies or preparation pipelines for each tool.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 4.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/introduction-end-analytics-use-microsoft-fabric/5-knowledge-check">https://learn.microsoft.com/en-us/training/modules/introduction-end-analytics-use-microsoft-fabric/5-knowledge-check</a>	dp700 pdf-source pdf fabric onelake
<strong>PDF concept:</strong> In a Fabric notebook, why define an explicit schema when reading CSV files into a Spark DataFrame?	An explicit schema gives columns meaningful names and data types instead of relying on generic names or inferred types that may not match the intended analytics model.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark dataframe
<strong>PDF concept:</strong> How can a Fabric Spark read load all CSV files from an orders folder in one operation?	Use a wildcard path such as <code>Files/orders/*.csv</code> with <code>spark.read.format("csv").schema(...).load(...)</code> so every matching file is read into the DataFrame.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark dataframe
<strong>PDF concept:</strong> What happens to the original DataFrame when you create a filtered or selected DataFrame in Spark?	DataFrame transformations return a new DataFrame. The original DataFrame is not modified by operations such as <code>select</code>, <code>where</code>, or chained transformations.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark dataframe
<strong>PDF concept:</strong> Which DataFrame pattern should you use to return only customer name and email rows for one product?	Select the needed columns and then filter the rows, for example <code>df.select("CustomerName", "Email").where(df["Item"] == "Road-250 Red, 52")</code>.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark dataframe
<strong>PDF concept:</strong> What does <code>df.select("Item", "Quantity").groupBy("Item").sum()</code> produce?	It groups rows by product item and returns aggregate sums for the numeric selected columns, such as total quantity by item.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark aggregation
<strong>PDF concept:</strong> How do you derive a year column from <code>OrderDate</code> before grouping Spark DataFrame rows?	Import Spark SQL functions, use <code>year(col("OrderDate")).alias("Year")</code>, then group by the derived column and aggregate or count as needed.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark aggregation
<strong>PDF concept:</strong> Which Spark functions are useful for splitting a full customer name into first and last name columns?	Use <code>withColumn</code> with <code>split(col("CustomerName"), " ")</code> and <code>getItem(...)</code> to derive the separate name columns.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark transformation
<strong>PDF concept:</strong> When should you save transformed lakehouse data as Parquet files under <code>Files</code>?	Use Parquet files when the requirement is efficient file storage or file-based downstream processing, not a managed Spark catalog table.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark parquet
<strong>PDF concept:</strong> Why partition large Parquet outputs by columns such as <code>Year</code> and <code>Month</code>?	Partitioning organizes files into folder paths by partition values, which can reduce the amount of data scanned for filters that target those values.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark partitioning
<strong>PDF concept:</strong> What code pattern saves a Spark DataFrame as a managed Delta table in the Fabric lakehouse Tables area?	Use <code>df.write.format("delta").saveAsTable("table_name")</code>. The table is registered in the Spark catalog and stored as a managed Delta table.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark delta
<strong>PDF concept:</strong> What does the <code>%%sql</code> magic do in a Fabric notebook cell?	It runs the cell as Spark SQL instead of PySpark, allowing direct SQL queries against catalog objects such as lakehouse Delta tables.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark sql
<strong>PDF concept:</strong> When should you use built-in Fabric notebook charts instead of Python plotting libraries?	Use built-in charts for quick visual checks in notebook results. Use libraries such as matplotlib or seaborn when you need more control over chart layout and styling.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark visualization
<strong>PDF concept:</strong> Why might Spark notebook visualization code convert a Spark DataFrame to a Pandas DataFrame?	Libraries such as matplotlib and seaborn operate on local Python/Pandas data structures, so charting often requires converting the Spark result after reducing it to a manageable size.<br><br><strong>Source:</strong> files/Analyze data with Apache Spark in Fabric _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/02-analyze-spark.html</a>	dp700 pdf-source pdf spark visualization
<strong>PDF concept:</strong> What is the Spark catalog used for?	The Spark catalog is a metastore for relational objects such as views and tables, letting Spark languages and Spark SQL query the same registered objects.<br><br><strong>Source:</strong> files/Work with data using Spark SQL - Training _ Microsoft Learn.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql</a>	dp700 pdf-source pdf spark catalog
<strong>PDF concept:</strong> What is the key difference between a Spark temporary view and a persisted Spark table?	A temporary view is removed when the Spark session ends. A persisted table remains in the catalog and can be queried later.<br><br><strong>Source:</strong> files/Work with data using Spark SQL - Training _ Microsoft Learn.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql</a>	dp700 pdf-source pdf spark catalog
<strong>PDF concept:</strong> What is the difference between a managed Spark table and an external Spark table in Fabric?	A managed table stores its underlying data in the managed Tables location, and deleting it deletes that data. An external table stores metadata in the catalog but points to data in an external location, so deleting the table does not delete the files.<br><br><strong>Source:</strong> files/Work with data using Spark SQL - Training _ Microsoft Learn.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql</a>	dp700 pdf-source pdf spark catalog
<strong>PDF concept:</strong> Why is Delta preferred for Spark catalog tables in Microsoft Fabric?	Delta tables add relational-style capabilities such as transactions, versioning, and streaming support on top of lakehouse storage.<br><br><strong>Source:</strong> files/Work with data using Spark SQL - Training _ Microsoft Learn.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/5-spark-sql</a>	dp700 pdf-source pdf spark delta
<strong>PDF concept:</strong> What Spark pool setting helps handle varying data volumes efficiently?	Autoscale lets the Spark pool adjust the number of nodes based on workload size instead of forcing a fixed node count for every job.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 1.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check</a>	dp700 pdf-source pdf spark performance
<strong>PDF concept:</strong> Where do you choose the Apache Spark runtime version for Fabric tasks that use a custom environment?	Specify the Spark runtime in the Fabric environment settings so notebooks and jobs that use that environment run on the intended runtime version.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check</a>	dp700 pdf-source pdf spark environment
<strong>PDF concept:</strong> What is the purpose of a default Spark pool in a Fabric workspace?	It gives Spark jobs an automatically selected pool when the user or job does not specify a particular Spark pool.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 2.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check</a>	dp700 pdf-source pdf spark pool
<strong>PDF concept:</strong> Which Fabric Spark setting directly targets query execution performance with vectorized operations?	Enable the native execution engine through the relevant Spark environment properties when the workload and runtime support it.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 1.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check">https://learn.microsoft.com/en-us/training/modules/use-apache-spark-work-files-lakehouse/8-knowledge-check</a>	dp700 pdf-source pdf spark performance
<strong>PDF concept:</strong> What is an Eventhouse in Microsoft Fabric used for?	An eventhouse stores and analyzes real-time event data, often ingested from eventstreams, in one or more KQL databases.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> What does the pipe character separate in a KQL tabular expression?	It separates query operators so each step consumes the tabular output from the previous step, for example table input followed by <code>project</code>, <code>where</code>, or <code>summarize</code>.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> In KQL, when should you use <code>project</code>?	Use <code>project</code> to select, rename, or compute the columns returned by a query, which keeps the result focused on the attributes needed for analysis.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> In KQL, what is the role of <code>summarize</code>?	<code>summarize</code> performs aggregations, optionally grouped by one or more columns or expressions, such as total bikes by neighborhood.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> How can KQL group null or empty dimension values into a readable fallback category?	Use <code>case</code> with checks such as <code>isempty(...)</code> and <code>isnull(...)</code> to replace missing values with a label such as <code>Unidentified</code>.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> Which KQL operators can sort query results?	Use <code>sort by</code> or <code>order by</code>. In the Fabric KQL examples, they behave the same for ordering result rows.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> Which KQL operator filters rows based on a condition?	Use <code>where</code>, combining conditions with logical operators such as <code>and</code> and <code>or</code> when needed.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> Why is KQL usually preferred over the T-SQL endpoint for KQL databases?	The T-SQL endpoint exists for compatibility and has limitations. KQL is the native query language for KQL databases and generally offers fuller capability and better fit for event analytics.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> What operation types are not supported by the T-SQL endpoint for a KQL database?	The endpoint is for querying and does not support table DDL or data modification operations such as creating, altering, dropping, inserting, updating, or deleting data.<br><br><strong>Source:</strong> files/Work with data in a Microsoft Fabric eventhouse _ mslearn-fabric.pdf<br><strong>Link:</strong> <a href="https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html">https://microsoftlearning.github.io/mslearn-fabric/Instructions/Labs/12-query-data-in-kql-database.html</a>	dp700 pdf-source pdf eventhouse sql
<strong>PDF concept:</strong> Why apply a time-based filter early in a KQL query over time-series data?	Filtering early reduces the amount of data that later operators must process, which is especially important for high-volume time-series tables.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 3.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check">https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check</a>	dp700 pdf-source pdf eventhouse kql-performance
<strong>PDF concept:</strong> How do materialized views improve KQL database query performance?	They maintain precomputed aggregations or results so repeated analytical queries can read prepared data instead of recalculating from the full source each time.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 3.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check">https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check</a>	dp700 pdf-source pdf eventhouse kql-performance
<strong>PDF concept:</strong> What is the purpose of stored functions in KQL analysis?	Stored functions encapsulate reusable query logic so repeated calculations stay consistent across analysts, dashboards, and operational queries.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 3.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check">https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check</a>	dp700 pdf-source pdf eventhouse kql
<strong>PDF concept:</strong> Which feature lets a KQL database in an eventhouse query data from Azure Data Explorer without copying it into the database?	Use a database shortcut when the goal is to reference an Azure Data Explorer database from the eventhouse KQL database.<br><br><strong>Source:</strong> files/Module assessment - Training _ Microsoft Learn 3.pdf<br><strong>Link:</strong> <a href="https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check">https://learn.microsoft.com/en-us/training/modules/query-data-kql-database-microsoft-fabric/6-knowledge-check</a>	dp700 pdf-source pdf eventhouse shortcut
